Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 26L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\26L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\26L_testval_weighted_1
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0021, W: 4.183e-07, Avg Loss: 5.8678, Accuracy: 0.4892, F1 score: 0.2438, HS: 0.1422

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.5506, Accuracy: 0.8723, F1 score: 0.3016, HS: 0.1862
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 31.7755, Accuracy: 0.8554, F1 score: 0.2456, HS: 0.1432

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.5725, Accuracy: 0.8689, F1 score: 0.2961, HS: 0.1808
Valid Trial [36/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 30.7710, Accuracy: 0.8525, F1 score: 0.2415, HS: 0.1399

Train Trial [37/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.5703, Accuracy: 0.8671, F1 score: 0.2936, HS: 0.1774
Valid Trial [37/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 28.9125, Accuracy: 0.8584, F1 score: 0.2452, HS: 0.1415

Train Trial [38/200], LR: 0.000178, W: 0.01, Avg Loss: 0.5618, Accuracy: 0.8685, F1 score: 0.2960, HS: 0.1793
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 30.1059, Accuracy: 0.8593, F1 score: 0.2475, HS: 0.1419

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 0.5222, Accuracy: 0.8728, F1 score: 0.3029, HS: 0.1860
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 30.6294, Accuracy: 0.8627, F1 score: 0.2544, HS: 0.1465

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 0.5264, Accuracy: 0.8794, F1 score: 0.3142, HS: 0.1936
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 30.7181, Accuracy: 0.8636, F1 score: 0.2504, HS: 0.1451

Train Trial [41/200], LR: 0.000178, W: 0.01, Avg Loss: 0.5095, Accuracy: 0.8793, F1 score: 0.3141, HS: 0.1941
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 31.4897, Accuracy: 0.8626, F1 score: 0.2525, HS: 0.1451

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 0.4686, Accuracy: 0.8859, F1 score: 0.3266, HS: 0.2044
Valid Trial [42/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 32.7800, Accuracy: 0.8799, F1 score: 0.2745, HS: 0.1606

Train Trial [43/200], LR: 0.000178, W: 0.01, Avg Loss: 0.4562, Accuracy: 0.8946, F1 score: 0.3439, HS: 0.2180
Valid Trial [43/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 36.9650, Accuracy: 0.8808, F1 score: 0.2728, HS: 0.1618

Train Trial [44/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4473, Accuracy: 0.8971, F1 score: 0.3499, HS: 0.2211
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 34.2652, Accuracy: 0.8809, F1 score: 0.2754, HS: 0.1609

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4418, Accuracy: 0.8951, F1 score: 0.3457, HS: 0.2163
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 34.0799, Accuracy: 0.8815, F1 score: 0.2765, HS: 0.1623

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4340, Accuracy: 0.8993, F1 score: 0.3546, HS: 0.2260
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 37.1959, Accuracy: 0.8886, F1 score: 0.2852, HS: 0.1699

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4360, Accuracy: 0.8983, F1 score: 0.3524, HS: 0.2232
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 36.2708, Accuracy: 0.8897, F1 score: 0.2873, HS: 0.1697

Train Trial [48/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4287, Accuracy: 0.9009, F1 score: 0.3583, HS: 0.2286
Valid Trial [48/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 35.2433, Accuracy: 0.8829, F1 score: 0.2777, HS: 0.1668

Train Trial [49/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4133, Accuracy: 0.9030, F1 score: 0.3635, HS: 0.2346
Valid Trial [49/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 36.7025, Accuracy: 0.8934, F1 score: 0.2936, HS: 0.1733

Train Trial [50/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4040, Accuracy: 0.9054, F1 score: 0.3694, HS: 0.2362
Valid Trial [50/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 37.0207, Accuracy: 0.8932, F1 score: 0.2952, HS: 0.1758

Train Trial [51/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4054, Accuracy: 0.9068, F1 score: 0.3729, HS: 0.2381
Valid Trial [51/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 37.0890, Accuracy: 0.8939, F1 score: 0.2965, HS: 0.1761

Train Trial [52/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4202, Accuracy: 0.9066, F1 score: 0.3721, HS: 0.2399
Valid Trial [52/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 34.6439, Accuracy: 0.8833, F1 score: 0.2802, HS: 0.1632

Train Trial [53/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4538, Accuracy: 0.9010, F1 score: 0.3581, HS: 0.2282
Valid Trial [53/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 32.0260, Accuracy: 0.8899, F1 score: 0.2870, HS: 0.1721

Train Trial [54/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4380, Accuracy: 0.8959, F1 score: 0.3472, HS: 0.2202
Valid Trial [54/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 33.9543, Accuracy: 0.8811, F1 score: 0.2790, HS: 0.1622

Train Trial [55/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4061, Accuracy: 0.9032, F1 score: 0.3640, HS: 0.2327
Valid Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 36.9709, Accuracy: 0.8956, F1 score: 0.3000, HS: 0.1792

Train Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3932, Accuracy: 0.9064, F1 score: 0.3719, HS: 0.2394
Valid Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 40.3173, Accuracy: 0.8998, F1 score: 0.3087, HS: 0.1845

Train Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3779, Accuracy: 0.9120, F1 score: 0.3865, HS: 0.2504
Valid Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 39.7082, Accuracy: 0.9009, F1 score: 0.3057, HS: 0.1837

Train Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3687, Accuracy: 0.9143, F1 score: 0.3925, HS: 0.2583
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 39.7528, Accuracy: 0.8949, F1 score: 0.2980, HS: 0.1776

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3670, Accuracy: 0.9177, F1 score: 0.4024, HS: 0.2643
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 40.1445, Accuracy: 0.8977, F1 score: 0.3036, HS: 0.1803

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3657, Accuracy: 0.9135, F1 score: 0.3901, HS: 0.2537
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 42.2173, Accuracy: 0.9078, F1 score: 0.3240, HS: 0.1952

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3678, Accuracy: 0.9178, F1 score: 0.4027, HS: 0.2635
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 38.7494, Accuracy: 0.8981, F1 score: 0.3031, HS: 0.1845

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3631, Accuracy: 0.9121, F1 score: 0.3870, HS: 0.2520
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 39.6576, Accuracy: 0.9049, F1 score: 0.3123, HS: 0.1919

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3479, Accuracy: 0.9206, F1 score: 0.4108, HS: 0.2708
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 43.6715, Accuracy: 0.9036, F1 score: 0.3114, HS: 0.1875

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3735, Accuracy: 0.9185, F1 score: 0.4047, HS: 0.2643
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 40.4127, Accuracy: 0.8993, F1 score: 0.3029, HS: 0.1842

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3574, Accuracy: 0.9141, F1 score: 0.3923, HS: 0.2572
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 40.0718, Accuracy: 0.9024, F1 score: 0.3047, HS: 0.1839

Train Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3552, Accuracy: 0.9177, F1 score: 0.4023, HS: 0.2674
Valid Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 42.3762, Accuracy: 0.9087, F1 score: 0.3226, HS: 0.1991

Train Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3377, Accuracy: 0.9221, F1 score: 0.4154, HS: 0.2756
Valid Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 41.5874, Accuracy: 0.9054, F1 score: 0.3148, HS: 0.1911

Train Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3477, Accuracy: 0.9235, F1 score: 0.4201, HS: 0.2786
Valid Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 40.4638, Accuracy: 0.8999, F1 score: 0.3069, HS: 0.1817

Train Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3494, Accuracy: 0.9151, F1 score: 0.3952, HS: 0.2575
Valid Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 40.7662, Accuracy: 0.9084, F1 score: 0.3239, HS: 0.1942

Train Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3284, Accuracy: 0.9240, F1 score: 0.4217, HS: 0.2795
Valid Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 43.1543, Accuracy: 0.9114, F1 score: 0.3270, HS: 0.1975

Train Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3247, Accuracy: 0.9247, F1 score: 0.4238, HS: 0.2821
Valid Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 46.5000, Accuracy: 0.9161, F1 score: 0.3377, HS: 0.2057

Train Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3180, Accuracy: 0.9277, F1 score: 0.4339, HS: 0.2908
Valid Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 43.6745, Accuracy: 0.9091, F1 score: 0.3257, HS: 0.1971

Train Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3235, Accuracy: 0.9258, F1 score: 0.4275, HS: 0.2847
Valid Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 41.3099, Accuracy: 0.9118, F1 score: 0.3309, HS: 0.1995

Train Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3283, Accuracy: 0.9271, F1 score: 0.4319, HS: 0.2885
Valid Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 44.0187, Accuracy: 0.9090, F1 score: 0.3226, HS: 0.1964

Train Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3340, Accuracy: 0.9220, F1 score: 0.4152, HS: 0.2736
Valid Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 45.0733, Accuracy: 0.9158, F1 score: 0.3361, HS: 0.2099

Train Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3245, Accuracy: 0.9247, F1 score: 0.4236, HS: 0.2806
Valid Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 45.5197, Accuracy: 0.9151, F1 score: 0.3379, HS: 0.2065

Train Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3188, Accuracy: 0.9273, F1 score: 0.4326, HS: 0.2889
Valid Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 43.7538, Accuracy: 0.9084, F1 score: 0.3206, HS: 0.1950

Train Trial [78/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3096, Accuracy: 0.9278, F1 score: 0.4344, HS: 0.2926
Valid Trial [78/200], LR: 0.0001, W: 0.01, Avg Loss: 43.5485, Accuracy: 0.9171, F1 score: 0.3454, HS: 0.2131

Train Trial [79/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2945, Accuracy: 0.9331, F1 score: 0.4528, HS: 0.3079
Valid Trial [79/200], LR: 0.0001, W: 0.01, Avg Loss: 45.1819, Accuracy: 0.9185, F1 score: 0.3464, HS: 0.2134

Train Trial [80/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2933, Accuracy: 0.9319, F1 score: 0.4488, HS: 0.3025
Valid Trial [80/200], LR: 0.0001, W: 0.01, Avg Loss: 42.9028, Accuracy: 0.9162, F1 score: 0.3372, HS: 0.2055

Train Trial [81/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3157, Accuracy: 0.9276, F1 score: 0.4334, HS: 0.2912
Valid Trial [81/200], LR: 0.0001, W: 0.01, Avg Loss: 45.5410, Accuracy: 0.9151, F1 score: 0.3276, HS: 0.2038

Train Trial [82/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3094, Accuracy: 0.9283, F1 score: 0.4359, HS: 0.2968
Valid Trial [82/200], LR: 0.0001, W: 0.01, Avg Loss: 44.4967, Accuracy: 0.9105, F1 score: 0.3285, HS: 0.1995

Train Trial [83/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3206, Accuracy: 0.9259, F1 score: 0.4283, HS: 0.2880
Valid Trial [83/200], LR: 0.0001, W: 0.01, Avg Loss: 39.9027, Accuracy: 0.9121, F1 score: 0.3266, HS: 0.2029

Train Trial [84/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2970, Accuracy: 0.9300, F1 score: 0.4420, HS: 0.3003
Valid Trial [84/200], LR: 0.0001, W: 0.01, Avg Loss: 40.0392, Accuracy: 0.9174, F1 score: 0.3442, HS: 0.2169

Train Trial [85/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2927, Accuracy: 0.9347, F1 score: 0.4591, HS: 0.3135
Valid Trial [85/200], LR: 0.0001, W: 0.01, Avg Loss: 41.9457, Accuracy: 0.9147, F1 score: 0.3355, HS: 0.2117

Train Trial [86/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2906, Accuracy: 0.9307, F1 score: 0.4444, HS: 0.3004
Valid Trial [86/200], LR: 0.0001, W: 0.01, Avg Loss: 43.5458, Accuracy: 0.9142, F1 score: 0.3319, HS: 0.2040

Train Trial [87/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2808, Accuracy: 0.9356, F1 score: 0.4624, HS: 0.3162
Valid Trial [87/200], LR: 0.0001, W: 0.01, Avg Loss: 44.7941, Accuracy: 0.9218, F1 score: 0.3535, HS: 0.2226

Train Trial [88/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2652, Accuracy: 0.9386, F1 score: 0.4746, HS: 0.3261
Valid Trial [88/200], LR: 0.0001, W: 0.01, Avg Loss: 46.8681, Accuracy: 0.9212, F1 score: 0.3504, HS: 0.2162

Train Trial [89/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2665, Accuracy: 0.9381, F1 score: 0.4726, HS: 0.3257
Valid Trial [89/200], LR: 0.0001, W: 0.01, Avg Loss: 47.3363, Accuracy: 0.9205, F1 score: 0.3476, HS: 0.2173

Train Trial [90/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2635, Accuracy: 0.9394, F1 score: 0.4776, HS: 0.3304
Valid Trial [90/200], LR: 0.0001, W: 0.01, Avg Loss: 47.2979, Accuracy: 0.9265, F1 score: 0.3587, HS: 0.2257

Train Trial [91/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2761, Accuracy: 0.9382, F1 score: 0.4728, HS: 0.3252
Valid Trial [91/200], LR: 0.0001, W: 0.01, Avg Loss: 46.3874, Accuracy: 0.9185, F1 score: 0.3412, HS: 0.2158

Train Trial [92/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2778, Accuracy: 0.9369, F1 score: 0.4675, HS: 0.3215
Valid Trial [92/200], LR: 0.0001, W: 0.01, Avg Loss: 44.3256, Accuracy: 0.9237, F1 score: 0.3600, HS: 0.2258

Train Trial [93/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3093, Accuracy: 0.9318, F1 score: 0.4478, HS: 0.3035
Valid Trial [93/200], LR: 0.0001, W: 0.01, Avg Loss: 39.5126, Accuracy: 0.9036, F1 score: 0.3169, HS: 0.1920

Train Trial [94/200], LR: 0.0001, W: 0.01, Avg Loss: 0.3042, Accuracy: 0.9293, F1 score: 0.4394, HS: 0.2986
Valid Trial [94/200], LR: 0.0001, W: 0.01, Avg Loss: 41.0247, Accuracy: 0.9151, F1 score: 0.3366, HS: 0.2084

Train Trial [95/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2716, Accuracy: 0.9346, F1 score: 0.4588, HS: 0.3128
Valid Trial [95/200], LR: 0.0001, W: 0.01, Avg Loss: 45.3068, Accuracy: 0.9206, F1 score: 0.3471, HS: 0.2163

Train Trial [96/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2643, Accuracy: 0.9401, F1 score: 0.4806, HS: 0.3308
Valid Trial [96/200], LR: 0.0001, W: 0.01, Avg Loss: 47.9083, Accuracy: 0.9236, F1 score: 0.3596, HS: 0.2247

Train Trial [97/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2710, Accuracy: 0.9393, F1 score: 0.4776, HS: 0.3278
Valid Trial [97/200], LR: 0.0001, W: 0.01, Avg Loss: 46.7893, Accuracy: 0.9209, F1 score: 0.3436, HS: 0.2137

Train Trial [98/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2733, Accuracy: 0.9374, F1 score: 0.4696, HS: 0.3214
Valid Trial [98/200], LR: 0.0001, W: 0.01, Avg Loss: 45.0861, Accuracy: 0.9197, F1 score: 0.3467, HS: 0.2134

Train Trial [99/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2656, Accuracy: 0.9382, F1 score: 0.4733, HS: 0.3262
Valid Trial [99/200], LR: 0.0001, W: 0.01, Avg Loss: 44.2054, Accuracy: 0.9220, F1 score: 0.3541, HS: 0.2241

Train Trial [100/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2573, Accuracy: 0.9400, F1 score: 0.4803, HS: 0.3310
Valid Trial [100/200], LR: 0.0001, W: 0.01, Avg Loss: 45.8436, Accuracy: 0.9273, F1 score: 0.3713, HS: 0.2341

Train Trial [101/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2449, Accuracy: 0.9451, F1 score: 0.5025, HS: 0.3521
Valid Trial [101/200], LR: 0.0001, W: 0.01, Avg Loss: 47.7094, Accuracy: 0.9237, F1 score: 0.3615, HS: 0.2274

Train Trial [102/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2464, Accuracy: 0.9436, F1 score: 0.4955, HS: 0.3462
Valid Trial [102/200], LR: 0.0001, W: 0.01, Avg Loss: 45.1262, Accuracy: 0.9245, F1 score: 0.3578, HS: 0.2236

Train Trial [103/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2488, Accuracy: 0.9419, F1 score: 0.4885, HS: 0.3388
Valid Trial [103/200], LR: 0.0001, W: 0.01, Avg Loss: 46.5205, Accuracy: 0.9254, F1 score: 0.3606, HS: 0.2323

Train Trial [104/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2532, Accuracy: 0.9423, F1 score: 0.4903, HS: 0.3409
Valid Trial [104/200], LR: 0.0001, W: 0.01, Avg Loss: 45.0610, Accuracy: 0.9280, F1 score: 0.3664, HS: 0.2269

Train Trial [105/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2498, Accuracy: 0.9420, F1 score: 0.4889, HS: 0.3391
Valid Trial [105/200], LR: 0.0001, W: 0.01, Avg Loss: 47.8836, Accuracy: 0.9290, F1 score: 0.3698, HS: 0.2315

Train Trial [106/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2635, Accuracy: 0.9421, F1 score: 0.4893, HS: 0.3398
Valid Trial [106/200], LR: 0.0001, W: 0.01, Avg Loss: 47.5221, Accuracy: 0.9250, F1 score: 0.3526, HS: 0.2197

Train Trial [107/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2576, Accuracy: 0.9388, F1 score: 0.4753, HS: 0.3257
Valid Trial [107/200], LR: 0.0001, W: 0.01, Avg Loss: 43.7730, Accuracy: 0.9262, F1 score: 0.3662, HS: 0.2316

Train Trial [108/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2632, Accuracy: 0.9403, F1 score: 0.4814, HS: 0.3335
Valid Trial [108/200], LR: 0.0001, W: 0.01, Avg Loss: 47.1003, Accuracy: 0.9260, F1 score: 0.3595, HS: 0.2253

Train Trial [109/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2524, Accuracy: 0.9420, F1 score: 0.4886, HS: 0.3390
Valid Trial [109/200], LR: 0.0001, W: 0.01, Avg Loss: 45.0995, Accuracy: 0.9215, F1 score: 0.3474, HS: 0.2182

Train Trial [110/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2550, Accuracy: 0.9426, F1 score: 0.4915, HS: 0.3450
Valid Trial [110/200], LR: 0.0001, W: 0.01, Avg Loss: 47.1250, Accuracy: 0.9210, F1 score: 0.3445, HS: 0.2159

Out of patience!
Best epoch: 100
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 234.6059, Accuracy: 0.9226, F1 score: 0.3396, HS: 0.2222
Predicciones guardadas en ../outputs\alexnet\blur\evo\266L_testval_weighted_1\predictions.csv
(234, 184)
(234, 184)
HS final, NUM_LABELS: 0.2214035439309034, 184
{'BATCH_SIZE': 124, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 100, 'data_flags': 'blur', 'use_pos_weights': True, 'pos_weights_factor': 1, 'NUM_LABELS': 184, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.2214035439309034, 'patience': 10}
========================================
========================================
========================================
========================================
Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 276L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\276L_testval_weighted_1
Los resultados se guardar�n en: ../outputs\alexnet\blur\evo\276L_testval_weighted_1
Usando top_labels previamente generados para 276 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0006, W: 1.2556e-06, Avg Loss: 12.5589, Accuracy: 0.4840, F1 score: 0.0549, HS: 0.0277
Valid Trial [1/10], LR: 0.0016, W: 8.495e-06, Avg Loss: 11.8787, Accuracy: 0.4891, F1 score: 0.0539, HS: 0.0273
Valid Trial [2/10], LR: 0.0053, W: 9.614e-07, Avg Loss: 11.4942, Accuracy: 0.4914, F1 score: 0.0703, HS: 0.0365
Valid Trial [3/10], LR: 0.0008, W: 3.2816e-06, Avg Loss: 13.4476, Accuracy: 0.5198, F1 score: 0.0549, HS: 0.0282
Valid Trial [4/10], LR: 0.0014, W: 2.9556e-06, Avg Loss: 13.8502, Accuracy: 0.4873, F1 score: 0.0564, HS: 0.0291
Valid Trial [5/10], LR: 0.0022, W: 2.4353e-06, Avg Loss: 12.7859, Accuracy: 0.5151, F1 score: 0.0584, HS: 0.0302
Valid Trial [6/10], LR: 0.0006, W: 2.14208e-05, Avg Loss: 12.6682, Accuracy: 0.4908, F1 score: 0.0514, HS: 0.0268
Valid Trial [7/10], LR: 0.0003, W: 1.14733e-05, Avg Loss: 14.6475, Accuracy: 0.5021, F1 score: 0.0535, HS: 0.0276
Valid Trial [8/10], LR: 0.004, W: 7.9148e-06, Avg Loss: 13.8940, Accuracy: 0.5016, F1 score: 0.0479, HS: 0.0247
Valid Trial [9/10], LR: 0.0004, W: 1.6957e-06, Avg Loss: 14.4804, Accuracy: 0.5051, F1 score: 0.0551, HS: 0.0285
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 5.3691, Accuracy: 0.4417, F1 score: 0.0764, HS: 0.0415
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 5.0596, Accuracy: 0.1986, F1 score: 0.0655, HS: 0.0338

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.0405, Accuracy: 0.1538, F1 score: 0.0597, HS: 0.0308
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 4.3304, Accuracy: 0.1410, F1 score: 0.0612, HS: 0.0313

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.6240, Accuracy: 0.2205, F1 score: 0.0648, HS: 0.0341
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 3.8106, Accuracy: 0.2331, F1 score: 0.0686, HS: 0.0372

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 2.2668, Accuracy: 0.3389, F1 score: 0.0753, HS: 0.0410
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 4.0988, Accuracy: 0.4118, F1 score: 0.0854, HS: 0.0457

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 1.9685, Accuracy: 0.4746, F1 score: 0.0925, HS: 0.0514
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 4.0891, Accuracy: 0.5099, F1 score: 0.1007, HS: 0.0548

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 1.9695, Accuracy: 0.5079, F1 score: 0.0988, HS: 0.0549
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 4.8388, Accuracy: 0.4980, F1 score: 0.0956, HS: 0.0510

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 2.2270, Accuracy: 0.4431, F1 score: 0.0884, HS: 0.0487
Valid Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 4.6017, Accuracy: 0.4144, F1 score: 0.0855, HS: 0.0463

Train Trial [7/200], LR: 0.001, W: 0.01, Avg Loss: 1.8807, Accuracy: 0.5087, F1 score: 0.0992, HS: 0.0565
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 5.9732, Accuracy: 0.5711, F1 score: 0.1107, HS: 0.0615

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 1.6297, Accuracy: 0.5726, F1 score: 0.1126, HS: 0.0641
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 7.4513, Accuracy: 0.6338, F1 score: 0.1252, HS: 0.0689

