Patterns set encontrado en ../patterns\base
Labels set encontrado en ../labels\base
Nombre del experimento: 26L_testval
Los resultados se guardarán en: ../outputs\alexnet\base\26L_testval
Los resultados se guardarán en: ../outputs\alexnet\base\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0072, W: 3.452e-07, Avg Loss: 0.9571, Accuracy: 0.5419, F1 score: 0.2160, HS: 0.1223
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.2997, Accuracy: 0.9186, F1 score: 0.6374, HS: 0.4847

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2211, Accuracy: 0.9253, F1 score: 0.6359, HS: 0.4827
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.2961, Accuracy: 0.9191, F1 score: 0.6239, HS: 0.4639

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2186, Accuracy: 0.9252, F1 score: 0.6323, HS: 0.4815
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3022, Accuracy: 0.9206, F1 score: 0.6477, HS: 0.5149

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2152, Accuracy: 0.9268, F1 score: 0.6462, HS: 0.4905
Valid Trial [24/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.2858, Accuracy: 0.9231, F1 score: 0.6549, HS: 0.5160

Train Trial [25/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2182, Accuracy: 0.9259, F1 score: 0.6425, HS: 0.4897
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.2926, Accuracy: 0.9211, F1 score: 0.6429, HS: 0.5007

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2132, Accuracy: 0.9267, F1 score: 0.6418, HS: 0.4869
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.2984, Accuracy: 0.9177, F1 score: 0.6281, HS: 0.4876

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2101, Accuracy: 0.9276, F1 score: 0.6538, HS: 0.5036
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.2889, Accuracy: 0.9172, F1 score: 0.6283, HS: 0.4798

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2125, Accuracy: 0.9274, F1 score: 0.6442, HS: 0.4910
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.2915, Accuracy: 0.9181, F1 score: 0.6468, HS: 0.5144

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2090, Accuracy: 0.9293, F1 score: 0.6589, HS: 0.5078
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.2910, Accuracy: 0.9167, F1 score: 0.6236, HS: 0.4816

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2082, Accuracy: 0.9281, F1 score: 0.6574, HS: 0.5046
Valid Trial [30/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.2937, Accuracy: 0.9186, F1 score: 0.6421, HS: 0.5058

Train Trial [31/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2088, Accuracy: 0.9281, F1 score: 0.6488, HS: 0.4944
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.2916, Accuracy: 0.9167, F1 score: 0.6334, HS: 0.4952

Train Trial [32/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2069, Accuracy: 0.9278, F1 score: 0.6527, HS: 0.4928
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.2854, Accuracy: 0.9211, F1 score: 0.6552, HS: 0.5130

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2085, Accuracy: 0.9290, F1 score: 0.6579, HS: 0.5113
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.2869, Accuracy: 0.9196, F1 score: 0.6402, HS: 0.4902

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.2099, Accuracy: 0.9277, F1 score: 0.6502, HS: 0.4970
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.3154, Accuracy: 0.9186, F1 score: 0.6358, HS: 0.4894

Out of patience!
Best epoch: 24
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 3.2023, Accuracy: 0.9152, F1 score: 0.5981, HS: 0.4490
Predicciones guardadas en ../outputs\alexnet\rain\26L_testval\predictions.csv
(234, 26)
(234, 26)
HS final: 0.450925925925926
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 24, 'data_flags': 'rain', 'use_pos_weights': False, 'pos_weights_factor': 1, 'NUM_LABELS': 26, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.450925925925926, 'patience': 10}
========= * 40
========= * 40
========= * 40
========= * 40
Patterns set encontrado en ../patterns\randaug1
Labels set encontrado en ../labels\randaug1
Nombre del experimento: 26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\randaug1\26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\randaug1\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0004, W: 1.38017e-05, Avg Loss: 0.9687, Accuracy: 0.5178, F1 score: 0.2430, HS: 0.1397
Valid Trial [1/10], LR: 0.0003, W: 7.206e-06, Avg Loss: 1.0190, Accuracy: 0.4551, F1 score: 0.2079, HS: 0.1169
Valid Trial [2/10], LR: 0.0089, W: 1.2666e-05, Avg Loss: 0.9343, Accuracy: 0.5444, F1 score: 0.2338, HS: 0.1338
Valid Trial [3/10], LR: 0.0011, W: 1.11426e-05, Avg Loss: 1.0071, Accuracy: 0.4670, F1 score: 0.1754, HS: 0.0956
Valid Trial [4/10], LR: 0.0092, W: 8.524e-07, Avg Loss: 0.9734, Accuracy: 0.4961, F1 score: 0.1991, HS: 0.1102
Valid Trial [5/10], LR: 0.0063, W: 5.843e-07, Avg Loss: 0.9859, Accuracy: 0.5000, F1 score: 0.2260, HS: 0.1286
Valid Trial [6/10], LR: 0.0002, W: 2.87857e-05, Avg Loss: 0.9128, Accuracy: 0.5414, F1 score: 0.2038, HS: 0.1161
Valid Trial [7/10], LR: 0.0001, W: 8.285e-07, Avg Loss: 0.9158, Accuracy: 0.5631, F1 score: 0.2131, HS: 0.1231
Valid Trial [8/10], LR: 0.0003, W: 2.8747e-06, Avg Loss: 0.9013, Accuracy: 0.5671, F1 score: 0.2572, HS: 0.1517
Valid Trial [9/10], LR: 0.0001, W: 1.0319e-06, Avg Loss: 0.9448, Accuracy: 0.5237, F1 score: 0.1744, HS: 0.0955
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4830, Accuracy: 0.8409, F1 score: 0.2324, HS: 0.1546
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4547, Accuracy: 0.8797, F1 score: 0.2989, HS: 0.1896

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.3460, Accuracy: 0.8855, F1 score: 0.3193, HS: 0.2204
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.4089, Accuracy: 0.8851, F1 score: 0.3324, HS: 0.2158

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3139, Accuracy: 0.8966, F1 score: 0.4119, HS: 0.2871
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3877, Accuracy: 0.8969, F1 score: 0.4627, HS: 0.3157

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.2892, Accuracy: 0.9037, F1 score: 0.4652, HS: 0.3264
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.3626, Accuracy: 0.9083, F1 score: 0.5373, HS: 0.3651

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.2815, Accuracy: 0.9084, F1 score: 0.5098, HS: 0.3691
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.3559, Accuracy: 0.9043, F1 score: 0.5446, HS: 0.4026

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.2684, Accuracy: 0.9112, F1 score: 0.5375, HS: 0.3873
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.3446, Accuracy: 0.9098, F1 score: 0.5569, HS: 0.3989

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 0.2616, Accuracy: 0.9139, F1 score: 0.5581, HS: 0.4024
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3422, Accuracy: 0.9098, F1 score: 0.5906, HS: 0.4471

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2553, Accuracy: 0.9151, F1 score: 0.5623, HS: 0.4118
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3429, Accuracy: 0.9088, F1 score: 0.5708, HS: 0.4064

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2575, Accuracy: 0.9143, F1 score: 0.5608, HS: 0.4169
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3376, Accuracy: 0.9172, F1 score: 0.6164, HS: 0.4428

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2609, Accuracy: 0.9136, F1 score: 0.5668, HS: 0.4193
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3332, Accuracy: 0.9122, F1 score: 0.5973, HS: 0.4423

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2557, Accuracy: 0.9143, F1 score: 0.5596, HS: 0.4096
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3397, Accuracy: 0.9127, F1 score: 0.5950, HS: 0.4380

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2514, Accuracy: 0.9162, F1 score: 0.5709, HS: 0.4281
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3273, Accuracy: 0.9142, F1 score: 0.6116, HS: 0.4483

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.2495, Accuracy: 0.9168, F1 score: 0.5828, HS: 0.4322
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3290, Accuracy: 0.9181, F1 score: 0.6227, HS: 0.4686

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2454, Accuracy: 0.9194, F1 score: 0.5917, HS: 0.4412
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3189, Accuracy: 0.9177, F1 score: 0.6362, HS: 0.4979

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2496, Accuracy: 0.9165, F1 score: 0.5787, HS: 0.4372
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3249, Accuracy: 0.9107, F1 score: 0.5741, HS: 0.4283

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2486, Accuracy: 0.9176, F1 score: 0.5865, HS: 0.4364
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3207, Accuracy: 0.9157, F1 score: 0.6087, HS: 0.4400

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2466, Accuracy: 0.9168, F1 score: 0.5704, HS: 0.4216
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3258, Accuracy: 0.9162, F1 score: 0.6205, HS: 0.4827

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2396, Accuracy: 0.9184, F1 score: 0.5867, HS: 0.4340
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3215, Accuracy: 0.9181, F1 score: 0.6360, HS: 0.4758

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2451, Accuracy: 0.9177, F1 score: 0.5873, HS: 0.4372
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3383, Accuracy: 0.9117, F1 score: 0.5866, HS: 0.4516

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2433, Accuracy: 0.9175, F1 score: 0.5814, HS: 0.4304
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3139, Accuracy: 0.9177, F1 score: 0.6230, HS: 0.4511

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2332, Accuracy: 0.9223, F1 score: 0.6138, HS: 0.4661
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3294, Accuracy: 0.9152, F1 score: 0.6126, HS: 0.4525

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2413, Accuracy: 0.9185, F1 score: 0.5902, HS: 0.4384
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3185, Accuracy: 0.9172, F1 score: 0.6182, HS: 0.4612

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2395, Accuracy: 0.9195, F1 score: 0.5918, HS: 0.4462
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3251, Accuracy: 0.9137, F1 score: 0.6187, HS: 0.4607

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2366, Accuracy: 0.9192, F1 score: 0.6024, HS: 0.4521
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3097, Accuracy: 0.9147, F1 score: 0.6041, HS: 0.4707

Out of patience!
Best epoch: 13
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 3.1517, Accuracy: 0.9155, F1 score: 0.5901, HS: 0.4554
Predicciones guardadas en ../outputs\alexnet\randaug1\26L_testval\predictions.csv
(234, 26)
(234, 26)
HS final: 0.4563695563695564
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 13, 'data_flags': 'randaug1', 'use_pos_weights': False, 'pos_weights_factor': 1, 'NUM_LABELS': 26, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.4563695563695564, 'patience': 10}
========= * 40
========= * 40
========= * 40
========= * 40
Patterns set encontrado en ../patterns\crop2
Labels set encontrado en ../labels\crop2
Nombre del experimento: 26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\crop2\26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\crop2\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0001, W: 6.368e-07, Avg Loss: 0.9603, Accuracy: 0.5094, F1 score: 0.2305, HS: 0.1299
Valid Trial [1/10], LR: 0.0058, W: 2.6022e-06, Avg Loss: 0.9751, Accuracy: 0.4975, F1 score: 0.2020, HS: 0.1114
Valid Trial [2/10], LR: 0.0005, W: 8.8167e-06, Avg Loss: 0.8834, Accuracy: 0.5883, F1 score: 0.2085, HS: 0.1163
Valid Trial [3/10], LR: 0.0059, W: 1.9375e-06, Avg Loss: 1.0216, Accuracy: 0.4689, F1 score: 0.1884, HS: 0.1066
Valid Trial [4/10], LR: 0.0059, W: 4.7971e-06, Avg Loss: 1.0084, Accuracy: 0.4724, F1 score: 0.2324, HS: 0.1299
Valid Trial [5/10], LR: 0.0048, W: 9.2883e-06, Avg Loss: 1.0475, Accuracy: 0.4305, F1 score: 0.2029, HS: 0.1121
Valid Trial [6/10], LR: 0.0054, W: 3.679e-07, Avg Loss: 0.9791, Accuracy: 0.5030, F1 score: 0.1831, HS: 0.1031
Valid Trial [7/10], LR: 0.0003, W: 8.07e-06, Avg Loss: 0.9631, Accuracy: 0.5035, F1 score: 0.1963, HS: 0.1083
Valid Trial [8/10], LR: 0.0039, W: 6.907e-07, Avg Loss: 0.9819, Accuracy: 0.4906, F1 score: 0.2274, HS: 0.1285
Valid Trial [9/10], LR: 0.0061, W: 3.1808e-06, Avg Loss: 0.9762, Accuracy: 0.5005, F1 score: 0.2117, HS: 0.1187
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4995, Accuracy: 0.8560, F1 score: 0.2778, HS: 0.1905
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 0.4591, Accuracy: 0.8851, F1 score: 0.3362, HS: 0.2121

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.3399, Accuracy: 0.8919, F1 score: 0.3554, HS: 0.2370
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 0.4156, Accuracy: 0.8871, F1 score: 0.3861, HS: 0.2473

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.3187, Accuracy: 0.8976, F1 score: 0.4069, HS: 0.2796
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 0.4454, Accuracy: 0.8713, F1 score: 0.4161, HS: 0.2906

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.3220, Accuracy: 0.8970, F1 score: 0.4170, HS: 0.2860
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 0.4000, Accuracy: 0.8866, F1 score: 0.3503, HS: 0.2239

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.3090, Accuracy: 0.9003, F1 score: 0.4347, HS: 0.2991
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 0.4107, Accuracy: 0.8797, F1 score: 0.3900, HS: 0.2752

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.3072, Accuracy: 0.9022, F1 score: 0.4521, HS: 0.3200
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 0.4106, Accuracy: 0.8856, F1 score: 0.3862, HS: 0.2732

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 0.3103, Accuracy: 0.9000, F1 score: 0.4379, HS: 0.3052
Valid Trial [6/200], LR: 0.00075, W: 0.01, Avg Loss: 0.4322, Accuracy: 0.8821, F1 score: 0.3980, HS: 0.3004

Train Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3107, Accuracy: 0.9001, F1 score: 0.4307, HS: 0.3059
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3921, Accuracy: 0.8940, F1 score: 0.3944, HS: 0.2711

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3030, Accuracy: 0.9024, F1 score: 0.4527, HS: 0.3186
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 0.4021, Accuracy: 0.8969, F1 score: 0.4211, HS: 0.2783

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3118, Accuracy: 0.9005, F1 score: 0.4318, HS: 0.2955
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3912, Accuracy: 0.8940, F1 score: 0.4236, HS: 0.2969

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3069, Accuracy: 0.9002, F1 score: 0.4326, HS: 0.3091
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 0.4060, Accuracy: 0.8881, F1 score: 0.4042, HS: 0.2914

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3051, Accuracy: 0.9011, F1 score: 0.4441, HS: 0.3108
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 0.4038, Accuracy: 0.8925, F1 score: 0.3911, HS: 0.2595

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 0.3035, Accuracy: 0.9010, F1 score: 0.4381, HS: 0.3104
Valid Trial [12/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3887, Accuracy: 0.8984, F1 score: 0.4372, HS: 0.3030

Train Trial [13/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.3045, Accuracy: 0.9016, F1 score: 0.4409, HS: 0.3093
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3960, Accuracy: 0.8940, F1 score: 0.4011, HS: 0.2736

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.3043, Accuracy: 0.9014, F1 score: 0.4423, HS: 0.3092
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3917, Accuracy: 0.8930, F1 score: 0.3922, HS: 0.2637

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2983, Accuracy: 0.9043, F1 score: 0.4591, HS: 0.3224
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3935, Accuracy: 0.8930, F1 score: 0.3922, HS: 0.2605

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.3007, Accuracy: 0.9037, F1 score: 0.4539, HS: 0.3209
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.4131, Accuracy: 0.8881, F1 score: 0.3914, HS: 0.2808

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.3059, Accuracy: 0.9020, F1 score: 0.4441, HS: 0.3147
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 0.3862, Accuracy: 0.8974, F1 score: 0.4286, HS: 0.2994

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.2996, Accuracy: 0.9041, F1 score: 0.4591, HS: 0.3282
Valid Trial [18/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3859, Accuracy: 0.8955, F1 score: 0.4144, HS: 0.2842

Train Trial [19/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.3000, Accuracy: 0.9034, F1 score: 0.4529, HS: 0.3216
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3888, Accuracy: 0.8950, F1 score: 0.4034, HS: 0.2772

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2974, Accuracy: 0.9039, F1 score: 0.4556, HS: 0.3225
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3945, Accuracy: 0.8979, F1 score: 0.4390, HS: 0.3076

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.3061, Accuracy: 0.9005, F1 score: 0.4338, HS: 0.3027
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.4108, Accuracy: 0.8920, F1 score: 0.3689, HS: 0.2352

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2999, Accuracy: 0.9026, F1 score: 0.4506, HS: 0.3158
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3945, Accuracy: 0.8935, F1 score: 0.3829, HS: 0.2501

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2986, Accuracy: 0.9040, F1 score: 0.4502, HS: 0.3180
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 0.3892, Accuracy: 0.8955, F1 score: 0.4011, HS: 0.2694

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.2991, Accuracy: 0.9035, F1 score: 0.4526, HS: 0.3200
Valid Trial [24/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3986, Accuracy: 0.8930, F1 score: 0.3782, HS: 0.2496

Train Trial [25/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3007, Accuracy: 0.9030, F1 score: 0.4518, HS: 0.3151
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3914, Accuracy: 0.8925, F1 score: 0.3876, HS: 0.2627

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2985, Accuracy: 0.9035, F1 score: 0.4507, HS: 0.3204
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3915, Accuracy: 0.8930, F1 score: 0.3955, HS: 0.2655

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2932, Accuracy: 0.9046, F1 score: 0.4648, HS: 0.3262
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3934, Accuracy: 0.8945, F1 score: 0.3920, HS: 0.2568

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.3032, Accuracy: 0.9015, F1 score: 0.4305, HS: 0.3004
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3953, Accuracy: 0.8960, F1 score: 0.4090, HS: 0.2789

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2973, Accuracy: 0.9047, F1 score: 0.4594, HS: 0.3278
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 0.3996, Accuracy: 0.8950, F1 score: 0.4000, HS: 0.2681

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.2960, Accuracy: 0.9046, F1 score: 0.4619, HS: 0.3253
Valid Trial [30/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 0.3852, Accuracy: 0.8960, F1 score: 0.4123, HS: 0.2818

Out of patience!
Best epoch: 20
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 3.8521, Accuracy: 0.8963, F1 score: 0.4064, HS: 0.2788
Predicciones guardadas en ../outputs\alexnet\crop2\26L_testval\predictions.csv
(234, 26)
(234, 26)
HS final: 0.27858160358160355
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 20, 'data_flags': 'crop2', 'use_pos_weights': False, 'pos_weights_factor': 1, 'NUM_LABELS': 26, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.27858160358160355, 'patience': 10}
========= * 40
========= * 40
========= * 40
========= * 40
Patterns set encontrado en ../patterns\elastic2
Labels set encontrado en ../labels\elastic2
Nombre del experimento: 26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\elastic2\26L_testval
Los resultados se guardar�n en: ../outputs\alexnet\elastic2\26L_testval
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0003, W: 6.161e-07, Avg Loss: 0.9830, Accuracy: 0.5187, F1 score: 0.2192, HS: 0.1241
Valid Trial [1/10], LR: 0.0072, W: 3.6375e-06, Avg Loss: 0.9370, Accuracy: 0.5325, F1 score: 0.1911, HS: 0.1073
Valid Trial [2/10], LR: 0.0024, W: 4.7651e-06, Avg Loss: 0.9384, Accuracy: 0.5360, F1 score: 0.2430, HS: 0.1405
Valid Trial [3/10], LR: 0.0002, W: 3.891e-07, Avg Loss: 0.9802, Accuracy: 0.4877, F1 score: 0.2366, HS: 0.1358
Valid Trial [4/10], LR: 0.0001, W: 5.5746e-06, Avg Loss: 0.9964, Accuracy: 0.4951, F1 score: 0.2099, HS: 0.1151
