Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 26L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\26L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\26L_testval_weighted_1
Usando top_labels previamente generados para 26 labels
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0001, W: 2.11342e-05, Avg Loss: 5.4919, Accuracy: 0.4793, F1 score: 0.1927, HS: 0.1139

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2601, Accuracy: 0.9368, F1 score: 0.6397, HS: 0.4963
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 15.0815, Accuracy: 0.9088, F1 score: 0.4974, HS: 0.3528

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2366, Accuracy: 0.9434, F1 score: 0.6645, HS: 0.5224
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 17.3267, Accuracy: 0.9136, F1 score: 0.5125, HS: 0.3614

Train Trial [48/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.2486, Accuracy: 0.9471, F1 score: 0.6792, HS: 0.5375
Valid Trial [48/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 15.9772, Accuracy: 0.9103, F1 score: 0.5057, HS: 0.3574

Train Trial [49/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2505, Accuracy: 0.9363, F1 score: 0.6375, HS: 0.4875
Valid Trial [49/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 15.9025, Accuracy: 0.9098, F1 score: 0.5009, HS: 0.3566

Train Trial [50/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2236, Accuracy: 0.9477, F1 score: 0.6817, HS: 0.5437
Valid Trial [50/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 17.0636, Accuracy: 0.9145, F1 score: 0.5100, HS: 0.3705

Train Trial [51/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2226, Accuracy: 0.9506, F1 score: 0.6939, HS: 0.5581
Valid Trial [51/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 17.8655, Accuracy: 0.9161, F1 score: 0.5164, HS: 0.3691

Train Trial [52/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2181, Accuracy: 0.9471, F1 score: 0.6798, HS: 0.5412
Valid Trial [52/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 17.8772, Accuracy: 0.9171, F1 score: 0.5157, HS: 0.3646

Train Trial [53/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2095, Accuracy: 0.9518, F1 score: 0.6994, HS: 0.5632
Valid Trial [53/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 18.7048, Accuracy: 0.9213, F1 score: 0.5298, HS: 0.3822

Train Trial [54/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.2051, Accuracy: 0.9520, F1 score: 0.7004, HS: 0.5638
Valid Trial [54/200], LR: 0.0001, W: 0.01, Avg Loss: 18.8750, Accuracy: 0.9141, F1 score: 0.5077, HS: 0.3653

Train Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2039, Accuracy: 0.9508, F1 score: 0.6952, HS: 0.5591
Valid Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 18.8283, Accuracy: 0.9205, F1 score: 0.5264, HS: 0.3791

Train Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1948, Accuracy: 0.9537, F1 score: 0.7080, HS: 0.5724
Valid Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 18.8138, Accuracy: 0.9212, F1 score: 0.5293, HS: 0.3995

Train Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2049, Accuracy: 0.9522, F1 score: 0.7011, HS: 0.5698
Valid Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 18.2353, Accuracy: 0.9175, F1 score: 0.5225, HS: 0.3754

Train Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1961, Accuracy: 0.9537, F1 score: 0.7078, HS: 0.5724
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 18.7711, Accuracy: 0.9232, F1 score: 0.5359, HS: 0.3911

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1936, Accuracy: 0.9559, F1 score: 0.7177, HS: 0.5872
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 19.0337, Accuracy: 0.9207, F1 score: 0.5269, HS: 0.3820

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1897, Accuracy: 0.9537, F1 score: 0.7077, HS: 0.5712
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 20.0400, Accuracy: 0.9213, F1 score: 0.5253, HS: 0.3763

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1833, Accuracy: 0.9581, F1 score: 0.7279, HS: 0.6003
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 19.0625, Accuracy: 0.9239, F1 score: 0.5362, HS: 0.3892

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1813, Accuracy: 0.9573, F1 score: 0.7243, HS: 0.5910
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 20.4486, Accuracy: 0.9281, F1 score: 0.5487, HS: 0.4057

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1812, Accuracy: 0.9583, F1 score: 0.7291, HS: 0.6005
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 19.4663, Accuracy: 0.9234, F1 score: 0.5346, HS: 0.3915

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1772, Accuracy: 0.9583, F1 score: 0.7291, HS: 0.6009
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 19.9104, Accuracy: 0.9236, F1 score: 0.5324, HS: 0.3847

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1772, Accuracy: 0.9578, F1 score: 0.7268, HS: 0.5994
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 19.6324, Accuracy: 0.9245, F1 score: 0.5382, HS: 0.3929

Train Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1813, Accuracy: 0.9595, F1 score: 0.7347, HS: 0.6076
Valid Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 18.8532, Accuracy: 0.9210, F1 score: 0.5279, HS: 0.3828

Train Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1749, Accuracy: 0.9569, F1 score: 0.7226, HS: 0.5910
Valid Trial [67/200], LR: 0.0001, W: 0.01, Avg Loss: 20.0961, Accuracy: 0.9261, F1 score: 0.5417, HS: 0.3980

Train Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1688, Accuracy: 0.9599, F1 score: 0.7367, HS: 0.6073
Valid Trial [68/200], LR: 0.0001, W: 0.01, Avg Loss: 19.4399, Accuracy: 0.9207, F1 score: 0.5287, HS: 0.3894

Train Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1706, Accuracy: 0.9601, F1 score: 0.7377, HS: 0.6139
Valid Trial [69/200], LR: 0.0001, W: 0.01, Avg Loss: 19.9511, Accuracy: 0.9242, F1 score: 0.5363, HS: 0.3940

Train Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1692, Accuracy: 0.9615, F1 score: 0.7444, HS: 0.6179
Valid Trial [70/200], LR: 0.0001, W: 0.01, Avg Loss: 19.4966, Accuracy: 0.9240, F1 score: 0.5358, HS: 0.3886

Train Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1677, Accuracy: 0.9601, F1 score: 0.7377, HS: 0.6092
Valid Trial [71/200], LR: 0.0001, W: 0.01, Avg Loss: 19.1360, Accuracy: 0.9256, F1 score: 0.5428, HS: 0.3977

Train Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1593, Accuracy: 0.9625, F1 score: 0.7496, HS: 0.6228
Valid Trial [72/200], LR: 0.0001, W: 0.01, Avg Loss: 20.0198, Accuracy: 0.9296, F1 score: 0.5554, HS: 0.4098

Train Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1616, Accuracy: 0.9620, F1 score: 0.7469, HS: 0.6223
Valid Trial [73/200], LR: 0.0001, W: 0.01, Avg Loss: 21.0666, Accuracy: 0.9267, F1 score: 0.5393, HS: 0.3943

Train Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1654, Accuracy: 0.9614, F1 score: 0.7441, HS: 0.6152
Valid Trial [74/200], LR: 0.0001, W: 0.01, Avg Loss: 19.5164, Accuracy: 0.9229, F1 score: 0.5331, HS: 0.3914

Train Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1594, Accuracy: 0.9632, F1 score: 0.7530, HS: 0.6266
Valid Trial [75/200], LR: 0.0001, W: 0.01, Avg Loss: 20.6434, Accuracy: 0.9269, F1 score: 0.5444, HS: 0.4008

Train Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1813, Accuracy: 0.9603, F1 score: 0.7382, HS: 0.6074
Valid Trial [76/200], LR: 0.0001, W: 0.01, Avg Loss: 19.1915, Accuracy: 0.9198, F1 score: 0.5221, HS: 0.3772

Train Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2689, Accuracy: 0.9456, F1 score: 0.6733, HS: 0.5306
Valid Trial [77/200], LR: 0.0001, W: 0.01, Avg Loss: 14.2350, Accuracy: 0.9020, F1 score: 0.4811, HS: 0.3313

Train Trial [78/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2848, Accuracy: 0.9327, F1 score: 0.6249, HS: 0.4807
Valid Trial [78/200], LR: 0.0001, W: 0.01, Avg Loss: 12.1080, Accuracy: 0.9030, F1 score: 0.4836, HS: 0.3442

Train Trial [79/200], LR: 0.0001, W: 0.01, Avg Loss: 0.2393, Accuracy: 0.9418, F1 score: 0.6586, HS: 0.5189
Valid Trial [79/200], LR: 0.0001, W: 0.01, Avg Loss: 13.1243, Accuracy: 0.9052, F1 score: 0.4858, HS: 0.3424

Train Trial [80/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1953, Accuracy: 0.9517, F1 score: 0.6990, HS: 0.5631
Valid Trial [80/200], LR: 0.0001, W: 0.01, Avg Loss: 16.4645, Accuracy: 0.9228, F1 score: 0.5361, HS: 0.3895

Train Trial [81/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1659, Accuracy: 0.9613, F1 score: 0.7437, HS: 0.6197
Valid Trial [81/200], LR: 0.0001, W: 0.01, Avg Loss: 19.2282, Accuracy: 0.9224, F1 score: 0.5298, HS: 0.3896

Train Trial [82/200], LR: 0.0001, W: 0.01, Avg Loss: 0.1638, Accuracy: 0.9616, F1 score: 0.7451, HS: 0.6152
Valid Trial [82/200], LR: 0.0001, W: 0.01, Avg Loss: 18.5146, Accuracy: 0.9262, F1 score: 0.5449, HS: 0.3970

Out of patience!
Best epoch: 72
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 165.5853, Accuracy: 0.9246, F1 score: 0.5213, HS: 0.3782
Predicciones guardadas en ../outputs\alexnet\blur\81L_testval_weighted_1\predictions.csv
(234, 81)
(234, 81)
HS final, NUM_LABELS: 0.3797696549581919, 81
{'BATCH_SIZE': 100, 'optimizer': 'Adam', 'scheduler': 'ReduceLROnPlateau', 'criterion': 'BCEWithLogitsLoss', 'epochs': 200, 'best_epoch': 72, 'data_flags': 'blur', 'use_pos_weights': True, 'pos_weights_factor': 1, 'NUM_LABELS': 81, 'use_testval': True, 'TH_TRAIN': 0.5, 'TH_VAL': 0.5, 'TH_TEST': 0.5, 'HS_FINAL': 0.3797696549581919, 'patience': 10}
========================================================================================================================================================================================================================================================================================================================================================================
========================================================================================================================================================================================================================================================================================================================================================================
========================================================================================================================================================================================================================================================================================================================================================================
========================================================================================================================================================================================================================================================================================================================================================================
Patterns set encontrado en ../patterns\blur
Labels set encontrado en ../labels\blur
Nombre del experimento: 86L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\86L_testval_weighted_1
Los resultados se guardarán en: ../outputs\alexnet\blur\86L_testval_weighted_1
Creando top_labels para 86 labels
Aplicando threshold 11 para trabajar con 81 labels
panel             578
horizontal        468
ornament          246
hatched           216
vertical          208
                 ... 
apex               12
cross-hatching     12
eight-pointed      12
wolftooth          12
latticed           12
Length: 81, dtype: int64
Usando device: NVIDIA GeForce GTX 1060
Valid Trial [0/10], LR: 0.0011, W: 1.63348e-05, Avg Loss: 10.0609, Accuracy: 0.4818, F1 score: 0.0996, HS: 0.0644
Valid Trial [1/10], LR: 0.0019, W: 2.8891e-05, Avg Loss: 8.4179, Accuracy: 0.5144, F1 score: 0.1040, HS: 0.0556
Valid Trial [2/10], LR: 0.0066, W: 3.346e-06, Avg Loss: 8.9982, Accuracy: 0.4970, F1 score: 0.0966, HS: 0.0533
Valid Trial [3/10], LR: 0.0002, W: 5.574e-06, Avg Loss: 9.5940, Accuracy: 0.4884, F1 score: 0.0870, HS: 0.0461
Valid Trial [4/10], LR: 0.0004, W: 7.254e-07, Avg Loss: 9.5158, Accuracy: 0.5038, F1 score: 0.0952, HS: 0.0522
Valid Trial [5/10], LR: 0.0008, W: 1.1035e-06, Avg Loss: 8.6328, Accuracy: 0.4513, F1 score: 0.1094, HS: 0.0571
Valid Trial [6/10], LR: 0.0009, W: 1.0955e-06, Avg Loss: 8.4892, Accuracy: 0.5008, F1 score: 0.1145, HS: 0.0615
Valid Trial [7/10], LR: 0.001, W: 4.003e-07, Avg Loss: 9.4495, Accuracy: 0.4927, F1 score: 0.1000, HS: 0.0523
Valid Trial [8/10], LR: 0.0009, W: 2.5013e-06, Avg Loss: 8.6198, Accuracy: 0.4463, F1 score: 0.1072, HS: 0.0557
Valid Trial [9/10], LR: 0.0009, W: 1.2361e-06, Avg Loss: 8.3475, Accuracy: 0.4975, F1 score: 0.1163, HS: 0.0617
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.9496, Accuracy: 0.2776, F1 score: 0.1214, HS: 0.0655
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 3.3944, Accuracy: 0.1507, F1 score: 0.1206, HS: 0.0677

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 2.6259, Accuracy: 0.1885, F1 score: 0.1181, HS: 0.0629
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.5304, Accuracy: 0.1831, F1 score: 0.1230, HS: 0.0649

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 2.4082, Accuracy: 0.2425, F1 score: 0.1255, HS: 0.0680
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 3.3742, Accuracy: 0.2688, F1 score: 0.1342, HS: 0.0717

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 2.2430, Accuracy: 0.3209, F1 score: 0.1377, HS: 0.0764
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 3.0764, Accuracy: 0.3824, F1 score: 0.1536, HS: 0.0858

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 2.0111, Accuracy: 0.3968, F1 score: 0.1533, HS: 0.0860
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 2.8463, Accuracy: 0.3954, F1 score: 0.1578, HS: 0.0875

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 1.8077, Accuracy: 0.4678, F1 score: 0.1699, HS: 0.0977
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 3.2053, Accuracy: 0.5369, F1 score: 0.1908, HS: 0.1107

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 1.6918, Accuracy: 0.5262, F1 score: 0.1880, HS: 0.1094
Valid Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 3.3204, Accuracy: 0.5568, F1 score: 0.1972, HS: 0.1164

Train Trial [7/200], LR: 0.001, W: 0.01, Avg Loss: 1.5951, Accuracy: 0.5655, F1 score: 0.2007, HS: 0.1178
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 3.2517, Accuracy: 0.5440, F1 score: 0.1950, HS: 0.1102

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 1.6095, Accuracy: 0.5545, F1 score: 0.1966, HS: 0.1157
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 3.1057, Accuracy: 0.5755, F1 score: 0.2065, HS: 0.1227

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 1.4565, Accuracy: 0.6032, F1 score: 0.2160, HS: 0.1276
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 3.6497, Accuracy: 0.6325, F1 score: 0.2270, HS: 0.1354

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 1.3963, Accuracy: 0.6285, F1 score: 0.2278, HS: 0.1366
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 4.9853, Accuracy: 0.6589, F1 score: 0.2328, HS: 0.1396

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 1.3264, Accuracy: 0.6460, F1 score: 0.2362, HS: 0.1405
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 4.5087, Accuracy: 0.6654, F1 score: 0.2396, HS: 0.1400

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 1.2175, Accuracy: 0.6754, F1 score: 0.2537, HS: 0.1529
Valid Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 4.1123, Accuracy: 0.6789, F1 score: 0.2454, HS: 0.1432

Train Trial [13/200], LR: 0.00075, W: 0.01, Avg Loss: 1.1876, Accuracy: 0.6995, F1 score: 0.2679, HS: 0.1617
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.4051, Accuracy: 0.6833, F1 score: 0.2480, HS: 0.1445

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.1336, Accuracy: 0.6993, F1 score: 0.2683, HS: 0.1614
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.5961, Accuracy: 0.7175, F1 score: 0.2711, HS: 0.1586

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.9927, Accuracy: 0.7365, F1 score: 0.2955, HS: 0.1812
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 7.1233, Accuracy: 0.7583, F1 score: 0.3011, HS: 0.1806

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.9040, Accuracy: 0.7684, F1 score: 0.3232, HS: 0.2002
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 6.5415, Accuracy: 0.7612, F1 score: 0.2985, HS: 0.1827

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8525, Accuracy: 0.7801, F1 score: 0.3347, HS: 0.2101
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 6.2718, Accuracy: 0.7784, F1 score: 0.3204, HS: 0.1976

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8279, Accuracy: 0.7874, F1 score: 0.3426, HS: 0.2163
Valid Trial [18/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 7.4192, Accuracy: 0.7892, F1 score: 0.3252, HS: 0.1988

Train Trial [19/200], LR: 0.0005625, W: 0.01, Avg Loss: 0.8740, Accuracy: 0.7866, F1 score: 0.3410, HS: 0.2159
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 7.4590, Accuracy: 0.7863, F1 score: 0.3161, HS: 0.1926

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.9509, Accuracy: 0.7628, F1 score: 0.3174, HS: 0.1961
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.7927, Accuracy: 0.7420, F1 score: 0.2925, HS: 0.1737

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.8902, Accuracy: 0.7711, F1 score: 0.3267, HS: 0.2038
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 6.5394, Accuracy: 0.7915, F1 score: 0.3291, HS: 0.2008

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.7706, Accuracy: 0.8070, F1 score: 0.3647, HS: 0.2346
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 8.2190, Accuracy: 0.8118, F1 score: 0.3499, HS: 0.2189

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.7084, Accuracy: 0.8223, F1 score: 0.3847, HS: 0.2498
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 8.8913, Accuracy: 0.8172, F1 score: 0.3537, HS: 0.2197

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.6906, Accuracy: 0.8281, F1 score: 0.3929, HS: 0.2574
Valid Trial [24/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 8.2381, Accuracy: 0.8151, F1 score: 0.3504, HS: 0.2167

Train Trial [25/200], LR: 0.0004219, W: 0.01, Avg Loss: 0.7135, Accuracy: 0.8207, F1 score: 0.3831, HS: 0.2489
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 7.3998, Accuracy: 0.8015, F1 score: 0.3407, HS: 0.2120

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.6427, Accuracy: 0.8400, F1 score: 0.4099, HS: 0.2673
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 8.5717, Accuracy: 0.8232, F1 score: 0.3592, HS: 0.2244

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5978, Accuracy: 0.8528, F1 score: 0.4309, HS: 0.2869
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 9.8424, Accuracy: 0.8435, F1 score: 0.3792, HS: 0.2398

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.6039, Accuracy: 0.8471, F1 score: 0.4224, HS: 0.2791
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 9.7748, Accuracy: 0.8447, F1 score: 0.3819, HS: 0.2487

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5705, Accuracy: 0.8589, F1 score: 0.4414, HS: 0.2967
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 9.6035, Accuracy: 0.8355, F1 score: 0.3767, HS: 0.2356

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5984, Accuracy: 0.8578, F1 score: 0.4394, HS: 0.2935
Valid Trial [30/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 8.9686, Accuracy: 0.8329, F1 score: 0.3699, HS: 0.2334

Train Trial [31/200], LR: 0.0003164, W: 0.01, Avg Loss: 0.5783, Accuracy: 0.8588, F1 score: 0.4414, HS: 0.2971
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 9.0257, Accuracy: 0.8373, F1 score: 0.3777, HS: 0.2407

Train Trial [32/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.5289, Accuracy: 0.8618, F1 score: 0.4475, HS: 0.3016
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 9.5094, Accuracy: 0.8506, F1 score: 0.3933, HS: 0.2498

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4791, Accuracy: 0.8823, F1 score: 0.4868, HS: 0.3352
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 10.7994, Accuracy: 0.8642, F1 score: 0.4123, HS: 0.2684

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4563, Accuracy: 0.8873, F1 score: 0.4978, HS: 0.3486
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 11.3204, Accuracy: 0.8626, F1 score: 0.4095, HS: 0.2664

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4432, Accuracy: 0.8925, F1 score: 0.5094, HS: 0.3612
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 11.9297, Accuracy: 0.8661, F1 score: 0.4133, HS: 0.2689

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4397, Accuracy: 0.8921, F1 score: 0.5087, HS: 0.3591
Valid Trial [36/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 12.0191, Accuracy: 0.8715, F1 score: 0.4225, HS: 0.2806

Train Trial [37/200], LR: 0.0002373, W: 0.01, Avg Loss: 0.4512, Accuracy: 0.8923, F1 score: 0.5091, HS: 0.3569
Valid Trial [37/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 11.5498, Accuracy: 0.8629, F1 score: 0.4060, HS: 0.2621

Train Trial [38/200], LR: 0.000178, W: 0.01, Avg Loss: 0.4121, Accuracy: 0.8938, F1 score: 0.5129, HS: 0.3603
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 12.7595, Accuracy: 0.8807, F1 score: 0.4382, HS: 0.2872

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3873, Accuracy: 0.9087, F1 score: 0.5510, HS: 0.3973
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 13.7561, Accuracy: 0.8829, F1 score: 0.4428, HS: 0.2965

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3968, Accuracy: 0.9015, F1 score: 0.5318, HS: 0.3803
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 13.1896, Accuracy: 0.8788, F1 score: 0.4376, HS: 0.2906

Train Trial [41/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3845, Accuracy: 0.9074, F1 score: 0.5472, HS: 0.3942
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 13.8014, Accuracy: 0.8849, F1 score: 0.4438, HS: 0.2972

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3928, Accuracy: 0.9048, F1 score: 0.5405, HS: 0.3873
Valid Trial [42/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 12.3712, Accuracy: 0.8824, F1 score: 0.4426, HS: 0.2997

Train Trial [43/200], LR: 0.000178, W: 0.01, Avg Loss: 0.3835, Accuracy: 0.9085, F1 score: 0.5497, HS: 0.3952
Valid Trial [43/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 13.2313, Accuracy: 0.8805, F1 score: 0.4353, HS: 0.2936

Train Trial [44/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.3511, Accuracy: 0.9119, F1 score: 0.5597, HS: 0.4076
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 14.5604, Accuracy: 0.8900, F1 score: 0.4506, HS: 0.3027

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.3352, Accuracy: 0.9193, F1 score: 0.5814, HS: 0.4297
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 14.3492, Accuracy: 0.8922, F1 score: 0.4591, HS: 0.3095

